season,week,home_team_x,home_points,away_team_x,away_points,spread,margin,PREDICTION
2015,7,Southern Mississippi,32.0,UT San Antonio,10.0,-7.5,-22.0,-18.201171875
2015,7,LSU,35.0,Florida,28.0,-6.5,-7.0,-9.9609375
2015,7,North Carolina,50.0,Wake Forest,14.0,-14.0,-36.0,-17.901313357284792
2015,7,Louisiana Monroe,14.0,Appalachian State,59.0,8.5,45.0,28.879522737739972
2015,7,Clemson,34.0,Boston College,17.0,-15.5,-17.0,-17.549806443040286
2015,7,New Mexico,28.0,Hawai'i,27.0,-3.5,-1.0,2.673828125
2015,7,Notre Dame,41.0,USC,31.0,-3.0,-10.0,-10.109375
2015,7,Temple,30.0,UCF,16.0,-18.0,-14.0,-15.726622113461529
2015,7,Georgia,9.0,Missouri,6.0,-17.0,-3.0,-12.771088147252724
2015,7,Ohio State,38.0,Penn State,10.0,-17.5,-28.0,-24.546603060132764
2015,7,Colorado,31.0,Arizona,38.0,7.0,7.0,3.6371956033105683
2015,7,Utah,34.0,Arizona State,18.0,-6.5,-16.0,-13.87890625
2015,7,San José State,7.0,San Diego State,30.0,-2.0,23.0,17.306640625
2015,8,Arkansas State,37.0,Louisiana,27.0,-6.0,-10.0,-10.112075011355312
2015,8,East Carolina,14.0,Temple,24.0,-2.0,10.0,-4.484375
2015,8,Appalachian State,31.0,Georgia Southern,13.0,-6.0,-18.0,-12.484375
2015,8,UCLA,40.0,California,24.0,-6.5,-16.0,-17.716796875
2015,8,Tulsa,42.0,Memphis,66.0,11.5,24.0,20.863865763740993
2015,8,San Diego State,48.0,Utah State,14.0,5.0,-34.0,-16.731391482284792
2015,8,Syracuse,20.0,Pittsburgh,23.0,6.5,3.0,4.916984568873713
2015,8,Charlotte,10.0,Southern Mississippi,44.0,16.5,34.0,28.633350802152073
2015,8,UCF,10.0,Houston,59.0,18.5,49.0,30.815992345024792
2015,8,Rice,38.0,Army,31.0,14.0,-7.0,0.13573456887371393
2015,8,Wake Forest,17.0,NC State,35.0,8.5,18.0,16.80121189172165
2015,8,Texas,23.0,Kansas State,9.0,-3.5,-14.0,-12.775390625
2015,8,Miami,0.0,Clemson,58.0,3.5,58.0,-3.543891482284794
2015,8,Nebraska,28.0,Northwestern,30.0,-6.5,2.0,2.390625
2015,8,Baylor,45.0,Iowa State,27.0,-37.0,-18.0,-26.793438635531142
2015,8,Arkansas,54.0,Auburn,46.0,-4.0,-8.0,3.017578125
2015,8,Louisville,17.0,Boston College,14.0,-8.5,-3.0,-6.030678442948713
2015,8,Kent State,0.0,Bowling Green,48.0,9.5,48.0,28.486944612739965
2015,8,Navy,31.0,Tulane,14.0,-22.0,-17.0,-17.73150317042124
2015,8,Western Michigan,35.0,Miami (OH),13.0,-20.0,-22.0,-20.603803159065933
2015,8,Air Force,42.0,Fresno State,14.0,-17.0,-28.0,-20.955078125
2015,8,UMass,35.0,Toledo,51.0,9.5,16.0,16.01316454718428
2015,8,Ball State,21.0,Central Michigan,23.0,6.0,2.0,4.011079524075102
2015,8,Virginia Tech,43.0,Duke,45.0,-6.0,2.0,2.4493264104304124
2015,8,Oklahoma,63.0,Texas Tech,27.0,-14.5,-36.0,-28.49669350099355
2015,8,Illinois,13.0,Wisconsin,24.0,7.0,11.0,10.150498285430412
2015,8,Marshall,30.0,North Texas,13.0,-31.0,-17.0,-21.67647554505494
2015,8,Louisiana Tech,45.0,Middle Tennessee,16.0,-8.5,-29.0,-27.31261571584249
2015,8,Buffalo,41.0,Ohio,17.0,2.0,-24.0,-11.826171875
2015,8,Maryland,30.0,Penn State,31.0,7.5,1.0,5.8387519084432995
2015,8,Alabama,19.0,Tennessee,14.0,-14.5,-5.0,-9.24162048728021
2015,8,Michigan State,52.0,Indiana,26.0,-17.0,-26.0,-23.995462579487178
2015,8,Oklahoma State,58.0,Kansas,10.0,-35.0,-48.0,-42.57471321309505
2015,8,Northern Illinois,49.0,Eastern Michigan,21.0,-27.5,-28.0,-28.998046875
2015,8,North Carolina,26.0,Virginia,13.0,-12.0,-13.0,-12.05316633547615
2015,8,South Florida,38.0,SMU,14.0,-13.0,-24.0,-19.845243772710624
2015,8,Nevada,30.0,Hawai'i,20.0,-6.5,-10.0,-6.962890625
2015,8,Vanderbilt,10.0,Missouri,3.0,2.0,-7.0,-5.64453125
2015,8,Arizona,42.0,Washington State,45.0,-8.5,3.0,-3.6433250113553113
2015,8,Cincinnati,37.0,Connecticut,13.0,-13.0,-24.0,-15.608915647710623
2015,8,Idaho,27.0,Louisiana Monroe,13.0,3.5,-14.0,-6.3462346904944855
2015,8,Florida International,41.0,Old Dominion,12.0,-14.5,-29.0,-25.29986254542125
2015,8,San José State,31.0,New Mexico,21.0,-7.5,-10.0,-12.41796875
2015,8,Texas State,36.0,South Alabama,18.0,-5.0,-18.0,-11.724609375
2015,8,UTEP,27.0,Florida Atlantic,17.0,5.0,-10.0,-5.709271909065934
2015,8,Ole Miss,23.0,Texas A&M,3.0,-6.0,-20.0,-12.970703125
2015,8,Georgia Tech,22.0,Florida State,16.0,6.5,-6.0,9.306855945860825
2015,8,LSU,48.0,Western Kentucky,20.0,-17.0,-28.0,-27.366619454029305
2015,8,USC,42.0,Utah,24.0,-3.0,-18.0,-0.904296875
2015,8,Mississippi State,42.0,Kentucky,16.0,-11.5,-26.0,-18.234375
2015,8,New Mexico State,7.0,Troy,52.0,3.5,45.0,0.23476616679030793
2015,8,Rutgers,7.0,Ohio State,49.0,20.5,42.0,31.90848139419622
2015,8,Boise State,34.0,Wyoming,14.0,-34.0,-20.0,-31.305732453663012
2015,8,Oregon State,13.0,Colorado,17.0,-3.5,4.0,1.5625
2015,8,Stanford,31.0,Washington,14.0,-17.0,-17.0,-7.194994865169302
2015,9,Pittsburgh,19.0,North Carolina,26.0,2.5,7.0,3.927734375
2015,9,Georgia Southern,37.0,Texas State,13.0,-18.5,-24.0,-15.266547215659322
2015,9,TCU,40.0,West Virginia,10.0,-14.5,-30.0,-25.05486737363552
2015,9,Miami (OH),24.0,Buffalo,29.0,9.5,5.0,9.222763910430412
2015,9,Eastern Michigan,28.0,Western Michigan,58.0,20.5,30.0,26.75090749503225
2015,9,Connecticut,31.0,East Carolina,13.0,7.0,-18.0,-7.573188357284794
2015,9,Wake Forest,19.0,Louisville,20.0,9.5,1.0,9.879167782449743
2015,9,Rice,17.0,Louisiana Tech,42.0,10.0,25.0,12.721010869038661
2015,9,Utah State,58.0,Wyoming,27.0,-24.0,-31.0,-28.633675102197802
2015,9,Auburn,19.0,Ole Miss,27.0,6.0,8.0,7.8985913720193315
2015,9,Cincinnati,52.0,UCF,7.0,-20.5,-45.0,-19.921703181776554
2015,9,Old Dominion,30.0,Western Kentucky,55.0,24.0,25.0,23.188791925164963
2015,9,Navy,29.0,South Florida,17.0,-11.0,-12.0,-11.74175685827835
2015,9,Penn State,39.0,Illinois,0.0,-4.0,-39.0,-1.97265625
2015,9,Purdue,55.0,Nebraska,45.0,10.0,-10.0,-0.7668245019871114
2015,9,Wisconsin,48.0,Rutgers,10.0,-19.0,-38.0,-30.469325068131866
2015,9,Texas A&M,35.0,South Carolina,28.0,-16.0,-7.0,-8.810546875
2015,9,Florida State,45.0,Syracuse,21.0,-19.5,-24.0,-21.693247170238088
2015,9,Boston College,10.0,Virginia Tech,26.0,1.0,16.0,9.602592892715206
2015,9,Ball State,20.0,UMass,10.0,-4.0,-10.0,-4.875
2015,9,Akron,6.0,Central Michigan,14.0,3.5,8.0,6.727208462582475
2015,9,Southern Mississippi,34.0,UTEP,13.0,-18.5,-21.0,-20.775390625
2015,9,Virginia,27.0,Georgia Tech,21.0,2.5,-6.0,-4.425673589569588
2015,9,UCLA,35.0,Colorado,31.0,-18.5,-4.0,-10.230931613369954
2015,9,California,21.0,USC,27.0,4.0,6.0,18.269023922184285
2015,9,Florida Atlantic,31.0,Florida International,17.0,1.0,-14.0,-6.630859375
2015,9,Appalachian State,44.0,Troy,41.0,-24.0,-3.0,-10.833928272619042
2015,9,Colorado State,17.0,San Diego State,41.0,2.0,24.0,-2.30859375
2015,9,UNLV,27.0,Boise State,55.0,21.0,28.0,21.924828043210088
2015,9,Charlotte,10.0,Marshall,34.0,20.0,24.0,23.277190377811934
2015,9,Florida,27.0,Georgia,3.0,-2.5,-24.0,-1.748046875
2015,9,Kansas,7.0,Oklahoma,62.0,39.0,55.0,37.276361068367684
2015,9,Texas Tech,53.0,Oklahoma State,70.0,1.0,17.0,11.533203125
2015,9,Iowa,31.0,Maryland,15.0,-16.0,-16.0,-16.730240829395598
2015,9,NC State,41.0,Clemson,56.0,9.5,15.0,14.669537444867268
2015,9,SMU,31.0,Tulsa,40.0,1.5,9.0,7.668076410430412
2015,9,Louisiana,30.0,Louisiana Monroe,24.0,-9.0,-6.0,-8.522518795421245
2015,9,Houston,34.0,Vanderbilt,0.0,-13.5,-34.0,-24.69140625
2015,9,Arkansas State,48.0,Georgia State,34.0,-18.5,-14.0,-14.365521909065933
2015,9,Iowa State,24.0,Texas,0.0,9.5,-24.0,-10.202479037417525
2015,9,Utah,27.0,Oregon State,12.0,-21.5,-15.0,-17.37660948855311
2015,9,Duke,27.0,Miami,30.0,-8.0,3.0,-0.02734375
2015,9,Minnesota,26.0,Michigan,29.0,10.0,3.0,7.040246764734537
2015,9,Memphis,41.0,Tulane,13.0,-27.5,-28.0,-30.920454885073276
2015,9,North Texas,30.0,UT San Antonio,23.0,12.0,-7.0,2.780804121025775
2015,9,Kentucky,21.0,Tennessee,52.0,7.5,31.0,23.01399485629124
2015,9,New Mexico State,55.0,Idaho,48.0,3.0,-7.0,-2.054296333209692
2015,9,Temple,20.0,Notre Dame,24.0,10.5,4.0,2.9796536781456187
2015,9,Washington State,28.0,Stanford,30.0,12.5,2.0,3.707077461588919
2015,9,Hawai'i,7.0,Air Force,58.0,7.5,51.0,6.188530392715206
2015,10,Toledo,27.0,Northern Illinois,32.0,-7.0,5.0,0.828125
2015,10,Bowling Green,62.0,Ohio,24.0,-13.5,-38.0,-29.455425272527478
2015,10,Kent State,17.0,Buffalo,18.0,3.0,1.0,9.388072124006444
2015,10,Kansas State,24.0,Baylor,31.0,18.5,7.0,14.029312612083768
2015,10,Western Michigan,54.0,Ball State,7.0,-13.5,-47.0,-27.360840758974366
2015,10,Appalachian State,27.0,Arkansas State,40.0,-12.5,13.0,4.703584352289377
2015,10,Missouri,13.0,Mississippi State,31.0,7.5,18.0,4.475639767715206
2015,10,Fresno State,16.0,Nevada,30.0,3.5,14.0,10.721241427152062
2015,10,UTEP,24.0,Rice,21.0,6.5,-3.0,-1.9326750454212442
2015,10,SMU,40.0,Temple,60.0,11.5,20.0,18.34102801473454
2015,10,San José State,16.0,BYU,17.0,12.0,1.0,3.491480088576031
2015,10,West Virginia,31.0,Texas Tech,26.0,-7.0,-5.0,-6.67578125
2015,10,North Carolina,66.0,Duke,31.0,-8.0,-35.0,-21.478300304139175
2015,10,UMass,13.0,Akron,17.0,-1.5,4.0,3.907280392715206
2015,10,Florida International,48.0,Charlotte,31.0,-19.0,-17.0,-16.16796875
2015,10,Northwestern,23.0,Penn State,21.0,-2.0,-2.0,-1.515625
2015,10,Western Kentucky,35.0,Florida Atlantic,19.0,-22.0,-16.0,-16.601103147710624
2015,10,Georgia,27.0,Kentucky,3.0,-17.0,-24.0,-21.541993943040286
2015,10,Tulsa,45.0,UCF,30.0,-11.0,-15.0,-15.16796875
2015,10,Purdue,14.0,Illinois,48.0,1.5,34.0,1.046875
2015,10,Florida,9.0,Vanderbilt,7.0,-19.0,-2.0,-9.034984431776556
2015,10,Pittsburgh,30.0,Notre Dame,42.0,7.5,12.0,15.399344995032218
2015,10,Boston College,8.0,NC State,24.0,1.0,16.0,10.6015625
2015,10,Louisville,41.0,Syracuse,17.0,-12.0,-24.0,-16.27435752333325
2015,10,Colorado,10.0,Stanford,42.0,16.0,32.0,25.311838800164963
2015,10,Georgia State,21.0,Louisiana,23.0,6.5,2.0,-12.768742305586015
2015,10,Miami (OH),28.0,Eastern Michigan,13.0,-6.5,-15.0,-0.6953125
2015,10,South Alabama,52.0,Idaho,45.0,-5.5,-7.0,-7.482421875
2015,10,Miami,27.0,Virginia,21.0,-7.5,-6.0,-2.805840790398193
2015,10,Wyoming,7.0,Colorado State,26.0,11.5,19.0,14.29855135529768
2015,10,Clemson,23.0,Florida State,13.0,-12.0,-10.0,-12.48828125
2015,10,Michigan,49.0,Rutgers,16.0,-21.5,-33.0,-28.400622056684984
2015,10,Ole Miss,52.0,Arkansas,53.0,-11.0,1.0,-7.3671875
2015,10,Houston,33.0,Cincinnati,30.0,-9.0,-3.0,-9.7109375
2015,10,Middle Tennessee,27.0,Marshall,24.0,-2.0,-3.0,4.171875
2015,10,New Mexico,14.0,Utah State,13.0,14.5,-1.0,4.161401963576031
2015,10,Oklahoma State,49.0,TCU,29.0,5.0,-20.0,7.227100802152062
2015,10,Indiana,27.0,Iowa,35.0,8.0,8.0,7.673935785430412
2015,10,Washington State,38.0,Arizona State,24.0,1.0,-14.0,1.15234375
2015,10,Air Force,20.0,Army,3.0,-17.5,-17.0,-16.844037534065933
2015,10,Louisiana Tech,56.0,North Texas,13.0,-30.0,-43.0,-37.8515730332417
2015,10,Maryland,24.0,Wisconsin,31.0,13.0,7.0,9.935654535430412
2015,10,Troy,51.0,Louisiana Monroe,14.0,-5.0,-37.0,-23.5
2015,10,Texas State,21.0,New Mexico State,31.0,-13.0,10.0,-6.66015625
2015,10,Tulane,3.0,Connecticut,7.0,6.0,4.0,2.562779478653857
2015,10,Tennessee,27.0,South Carolina,24.0,-15.0,-3.0,-5.989028136355311
2015,10,Oregon State,0.0,UCLA,41.0,15.5,41.0,33.516164801646
2015,10,UNLV,41.0,Hawai'i,21.0,-6.0,-20.0,-3.294921875
2015,10,Memphis,20.0,Navy,45.0,-8.5,25.0,-5.33203125
2015,10,Oklahoma,52.0,Iowa State,16.0,-26.0,-36.0,-29.644934499908427
2015,10,UT San Antonio,31.0,Old Dominion,36.0,-12.5,5.0,-14.69140625
2015,10,Nebraska,39.0,Michigan State,38.0,4.5,-1.0,0.4765625
2015,10,East Carolina,17.0,South Florida,22.0,-3.0,5.0,-2.224609375
2015,10,Texas A&M,10.0,Auburn,26.0,-8.5,16.0,4.216796875
2015,10,Alabama,30.0,LSU,16.0,-7.0,-14.0,-16.40625
2015,10,Texas,59.0,Kansas,20.0,-31.5,-39.0,-31.535794442674007
2015,10,Ohio State,28.0,Minnesota,14.0,-23.0,-14.0,-20.447784590750906
2015,10,Oregon,44.0,California,28.0,-7.5,-16.0,-14.53515625
2015,10,USC,38.0,Arizona,30.0,-16.5,-8.0,-27.35529693177656
2015,11,Ohio,27.0,Kent State,0.0,-7.0,-27.0,-15.375
2015,11,Central Michigan,23.0,Toledo,28.0,6.0,5.0,10.258166455627581
2015,11,Western Michigan,27.0,Bowling Green,41.0,4.5,14.0,8.69574314172165
2015,11,Buffalo,30.0,Northern Illinois,41.0,5.0,11.0,11.678149779469074
2015,11,South Alabama,32.0,Louisiana,25.0,1.5,-7.0,-4.68693298728021
2015,11,Georgia Tech,21.0,Virginia Tech,23.0,-5.0,2.0,4.828125
2015,11,Colorado,24.0,USC,27.0,14.5,3.0,6.484851853310569
2015,11,Florida Atlantic,17.0,Middle Tennessee,24.0,6.0,7.0,-1.6410094301327307
2015,11,TCU,23.0,Kansas,17.0,-43.0,-6.0,-38.69388887399267
2015,11,South Carolina,14.0,Florida,24.0,8.5,10.0,7.127706748012887
2015,11,Illinois,3.0,Ohio State,28.0,16.0,25.0,22.67278249503224
2015,11,Northwestern,21.0,Purdue,14.0,-13.0,-7.0,-13.5859375
2015,11,Duke,13.0,Pittsburgh,31.0,-4.0,18.0,-7.3671875
2015,11,Army,31.0,Tulane,34.0,-2.5,3.0,-5.819282107284794
2015,11,West Virginia,38.0,Texas,20.0,-7.0,-18.0,-14.724150022710623
2015,11,Miami (OH),28.0,Akron,37.0,6.0,9.0,2.5919005077243744
2015,11,Old Dominion,31.0,UTEP,21.0,-2.0,-10.0,6.201171875
2015,11,Auburn,13.0,Georgia,20.0,2.0,7.0,5.7890625
2015,11,Tennessee,24.0,North Texas,0.0,-40.5,-24.0,-30.588648044597093
2015,11,Michigan State,24.0,Maryland,7.0,-16.0,-17.0,-21.621496999908423
2015,11,Louisville,38.0,Virginia,31.0,-8.5,-7.0,-0.5907000607231409
2015,11,Florida State,34.0,NC State,17.0,-10.5,-17.0,-18.719457411423967
2015,11,Air Force,35.0,Utah State,28.0,1.5,-7.0,-3.543891482284794
2015,11,Charlotte,27.0,UT San Antonio,30.0,7.0,3.0,6.709630337582475
2015,11,Eastern Michigan,17.0,UMass,28.0,7.5,11.0,13.508842892715206
2015,11,Arizona State,27.0,Washington,17.0,-3.5,-10.0,-8.685546875
2015,11,Louisiana Monroe,21.0,Arkansas State,59.0,12.5,38.0,26.711045160430416
2015,11,Iowa State,31.0,Oklahoma State,35.0,13.5,4.0,5.094780392715206
2015,11,Indiana,41.0,Michigan,48.0,11.0,7.0,10.849055835595362
2015,11,Navy,55.0,SMU,14.0,-20.0,-41.0,-28.79865630677656
2015,11,North Carolina,59.0,Miami,21.0,-12.5,-38.0,-18.09375
2015,11,Marshall,52.0,Florida International,0.0,-10.0,-52.0,-30.270082848727114
2015,11,Troy,10.0,Georgia Southern,45.0,10.0,35.0,24.850040016721657
2015,11,Rice,10.0,Southern Mississippi,65.0,7.5,55.0,7.177334707614693
2015,11,Rutgers,14.0,Nebraska,31.0,9.0,17.0,15.804795160430412
2015,11,Syracuse,27.0,Clemson,37.0,26.5,10.0,17.725640267546417
2015,11,Texas Tech,59.0,Kansas State,44.0,-5.5,-15.0,-14.462890625
2015,11,Mississippi State,6.0,Alabama,31.0,7.0,25.0,4.909279729304124
2015,11,Notre Dame,28.0,Wake Forest,7.0,-27.0,-21.0,-20.190375340659337
2015,11,Vanderbilt,21.0,Kentucky,17.0,-2.5,-4.0,-1.669921875
2015,11,Nevada,37.0,San José State,34.0,-1.0,-3.0,-4.844672732284794
2015,11,Texas State,19.0,Georgia State,41.0,-5.0,22.0,-10.892578125
2015,11,Idaho,20.0,Appalachian State,47.0,20.0,27.0,24.574803263740996
2015,11,Houston,35.0,Memphis,34.0,-5.0,-1.0,-8.047797732284794
2015,11,South Florida,44.0,Temple,23.0,3.0,-21.0,-11.094457411423969
2015,11,Colorado State,49.0,UNLV,35.0,-6.5,-14.0,-5.029296875
2015,11,LSU,14.0,Arkansas,31.0,-9.0,17.0,-14.567390431126288
2015,11,Cincinnati,49.0,Tulsa,38.0,-16.0,-11.0,-15.641028249908418
2015,11,Missouri,20.0,BYU,16.0,3.0,-4.0,0.5775252490064443
2015,11,Stanford,36.0,Oregon,38.0,-8.5,2.0,-1.3464105364239685
2015,11,Iowa,40.0,Minnesota,35.0,-11.0,-5.0,-1.716796875
2015,11,Baylor,34.0,Oklahoma,44.0,-6.0,10.0,3.123046875
2015,11,Arizona,37.0,Utah,30.0,4.5,-7.0,12.381074695860825
2015,11,Boise State,24.0,New Mexico,31.0,-29.5,7.0,-24.861159817857143
2015,11,California,54.0,Oregon State,24.0,-17.5,-30.0,-21.819106261355312
2015,11,San Diego State,38.0,Wyoming,3.0,-19.0,-35.0,-29.755803272619044
2015,11,UCLA,27.0,Washington State,31.0,-8.5,4.0,-19.94140625
2015,11,Hawai'i,14.0,Fresno State,42.0,-4.0,28.0,16.188638053145617
2015,12,Bowling Green,28.0,Toledo,44.0,-9.0,16.0,-3.58203125
2015,12,Ohio,48.0,Ball State,31.0,-7.0,-17.0,-14.391200068131866
2015,12,Northern Illinois,27.0,Western Michigan,19.0,-3.5,-8.0,-7.444853147710623
2015,12,Kent State,14.0,Central Michigan,27.0,8.5,13.0,11.636011338576031
2015,12,UCF,7.0,East Carolina,44.0,17.0,37.0,16.499830890728095
2015,12,Texas State,16.0,Louisiana Monroe,3.0,-5.0,-13.0,-13.37890625
2015,12,South Florida,65.0,Cincinnati,27.0,2.5,-38.0,3.463921017715206
2015,12,Boise State,30.0,Air Force,37.0,-14.5,7.0,-2.0163718863553113
2015,12,Middle Tennessee,41.0,North Texas,7.0,-24.0,-34.0,-17.706687613553107
2015,12,Florida,20.0,Florida Atlantic,14.0,-31.0,-6.0,-13.898668931684973
2015,12,Penn State,16.0,Michigan,28.0,5.0,12.0,6.056640625
2015,12,Virginia Tech,27.0,North Carolina,30.0,7.5,3.0,11.635565459601805
2015,12,Temple,31.0,Memphis,12.0,1.5,-19.0,-8.674427875993556
2015,12,Army,21.0,Rutgers,31.0,5.0,10.0,2.6482576263644795
2015,12,Kansas,0.0,West Virginia,49.0,28.0,49.0,28.627308080290206
2015,12,Kansas State,38.0,Iowa State,35.0,-7.0,-3.0,-8.677734375
2015,12,NC State,42.0,Syracuse,29.0,-17.0,-13.0,-15.352081465750906
2015,12,Miami,38.0,Georgia Tech,21.0,-1.0,-17.0,-1.34765625
2015,12,UMass,13.0,Miami (OH),20.0,-9.0,7.0,-4.948012511355311
2015,12,Georgia State,24.0,South Alabama,10.0,-1.0,-14.0,-9.184516482284794
2015,12,Florida International,7.0,Western Kentucky,63.0,14.0,56.0,26.118895829296626
2015,12,BYU,52.0,Fresno State,10.0,-24.5,-42.0,-16.071522249725263
2015,12,Utah,9.0,UCLA,17.0,2.0,8.0,5.140947981291237
2015,12,Connecticut,20.0,Houston,17.0,10.0,-3.0,1.4223056417216506
2015,12,Southern Mississippi,56.0,Old Dominion,31.0,-19.5,-25.0,-22.975931329487178
2015,12,Virginia,42.0,Duke,34.0,-2.5,-8.0,4.170029535430412
2015,12,Ole Miss,38.0,LSU,17.0,-4.5,-21.0,-14.33203125
2015,12,Clemson,33.0,Wake Forest,13.0,-29.0,-20.0,-29.16476732829671
2015,12,Ohio State,14.0,Michigan State,17.0,-13.0,3.0,-2.9562883913507267
2015,12,Wisconsin,7.0,Northwestern,13.0,-10.5,6.0,2.125
2015,12,UTEP,15.0,Louisiana Tech,17.0,21.5,2.0,20.520746489070902
2015,12,Oregon,48.0,USC,28.0,-2.5,-20.0,-12.3046875
2015,12,Arizona State,52.0,Arizona,37.0,-7.0,-15.0,-12.298368772710623
2015,12,Akron,42.0,Buffalo,21.0,-2.5,-21.0,-12.23828125
2015,12,Utah State,31.0,Nevada,27.0,-14.0,-4.0,-9.376210266350729
2015,12,Pittsburgh,45.0,Louisville,34.0,-1.5,-11.0,-7.078125
2015,12,Auburn,56.0,Idaho,34.0,-32.5,-22.0,-24.7095068518315
2015,12,New Mexico,21.0,Colorado State,28.0,2.0,7.0,6.9140625
2015,12,Oregon State,7.0,Washington,52.0,16.0,45.0,32.93719375545522
2015,12,Tulsa,21.0,Navy,44.0,9.5,23.0,14.277559070860825
2015,12,Arkansas,50.0,Mississippi State,51.0,-3.0,1.0,-1.63671875
2015,12,Georgia,23.0,Georgia Southern,17.0,-16.0,-6.0,-8.127700011355312
2015,12,Missouri,8.0,Tennessee,19.0,9.0,11.0,3.5019378877474248
2015,12,Kentucky,58.0,Charlotte,10.0,-24.5,-48.0,-37.72946944038452
2015,12,Vanderbilt,0.0,Texas A&M,25.0,7.5,25.0,20.159233517715208
2015,12,Notre Dame,19.0,Boston College,16.0,-16.0,-3.0,-8.895278136355312
2015,12,SMU,49.0,Tulane,21.0,-3.0,-28.0,-16.59765625
2015,12,Stanford,35.0,California,22.0,-12.5,-13.0,-6.675627377980669
2015,12,UNLV,14.0,San Diego State,52.0,11.0,38.0,29.116695409436872
2015,12,Washington State,27.0,Colorado,3.0,-15.5,-24.0,-21.77366893168498
2015,12,Hawai'i,23.0,San José State,42.0,9.0,19.0,16.33203125
2015,13,Ball State,10.0,Bowling Green,48.0,20.5,38.0,33.8880568867539
2015,13,Northern Illinois,21.0,Ohio,26.0,-13.5,5.0,-7.173603715476184
2015,13,Texas,45.0,Texas Tech,48.0,-2.0,3.0,1.6488968522893779
2015,13,UCF,3.0,South Florida,44.0,22.5,41.0,33.37274063045521
2015,13,Western Kentucky,49.0,Marshall,28.0,-10.5,-21.0,-14.024471920421243
2015,13,Houston,52.0,Navy,31.0,-1.5,-21.0,-11.927734375
2015,13,Central Michigan,35.0,Eastern Michigan,28.0,-23.0,-7.0,-30.427506454395605
2015,13,Georgia State,31.0,Troy,21.0,-1.0,-10.0,-7.0234375
2015,13,Arkansas,28.0,Missouri,3.0,-14.0,-25.0,-17.650678159065937
2015,13,San José State,23.0,Boise State,40.0,10.0,17.0,15.635088606291237
2015,13,Washington,45.0,Washington State,10.0,-5.5,-35.0,-23.13671875
2015,13,Oregon,52.0,Oregon State,42.0,-30.0,-10.0,-23.293547329212444
2015,13,Buffalo,26.0,UMass,31.0,-6.0,5.0,0.03125
2015,13,Tulane,34.0,Tulsa,45.0,3.0,11.0,7.713213606291237
2015,13,Louisiana Tech,24.0,Southern Mississippi,58.0,-6.5,34.0,10.821231204578757
2015,13,Kentucky,24.0,Louisville,38.0,4.0,14.0,11.084307356291237
2015,13,South Carolina,32.0,Clemson,37.0,15.5,5.0,11.071927406456187
2015,13,Old Dominion,31.0,Florida Atlantic,33.0,5.5,2.0,2.128503000091578
2015,13,West Virginia,30.0,Iowa State,6.0,-13.5,-24.0,-20.397231261355312
2015,13,Georgia Tech,7.0,Georgia,13.0,4.5,6.0,4.434624142715206
2015,13,Michigan,13.0,Ohio State,42.0,2.5,29.0,18.28515625
2015,13,Memphis,63.0,SMU,0.0,-24.5,-63.0,-35.09591005402927
2015,13,Purdue,36.0,Indiana,54.0,5.0,18.0,13.71484375
2015,13,Rutgers,41.0,Maryland,46.0,2.0,5.0,-4.6875
2015,13,Virginia,20.0,Virginia Tech,23.0,3.5,3.0,3.363118877385671
2015,13,East Carolina,16.0,Cincinnati,19.0,3.0,3.0,1.7260309345055145
2015,13,Wake Forest,21.0,Duke,27.0,4.0,6.0,3.819780934505514
2015,13,Syracuse,20.0,Boston College,17.0,4.5,-3.0,-0.9120017145695873
2015,13,Wyoming,35.0,UNLV,28.0,3.0,-7.0,-1.9460131747663914
2015,13,Georgia Southern,55.0,South Alabama,17.0,-21.0,-38.0,-31.49224711346154
2015,13,Utah,20.0,Colorado,14.0,-15.5,-6.0,-10.492075295238084
2015,13,UT San Antonio,7.0,Middle Tennessee,42.0,11.0,35.0,27.43548542615852
2015,13,Auburn,13.0,Alabama,29.0,13.0,16.0,8.887964463576031
2015,13,Illinois,14.0,Northwestern,24.0,3.5,10.0,1.2870901100413887
2015,13,Rice,27.0,Charlotte,7.0,-9.5,-20.0,-13.91015625
2015,13,North Texas,17.0,UTEP,20.0,-4.0,3.0,5.2109375
2015,13,Minnesota,21.0,Wisconsin,31.0,2.5,10.0,8.40625
2015,13,USC,40.0,UCLA,21.0,-3.5,-19.0,-14.783203125
2015,13,NC State,34.0,North Carolina,45.0,6.0,11.0,8.554195409436856
2015,13,Michigan State,55.0,Penn State,16.0,-11.0,-39.0,-24.58984375
2015,13,Utah State,28.0,BYU,51.0,2.0,23.0,0.33885956887371393
2015,13,New Mexico State,28.0,Arkansas State,52.0,17.0,24.0,14.213213606291237
2015,13,Kansas,14.0,Kansas State,45.0,21.5,31.0,25.484636532449763
2015,13,Tennessee,53.0,Vanderbilt,28.0,-17.5,-25.0,-19.922909420421245
2015,13,Temple,27.0,Connecticut,3.0,-12.5,-24.0,-15.542165761263734
2015,13,Mississippi State,27.0,Ole Miss,38.0,2.0,11.0,-1.32421875
2015,13,Stanford,38.0,Notre Dame,36.0,2.0,-2.0,-3.5026605364239685
2015,13,Florida,2.0,Florida State,27.0,-3.0,25.0,10.890625
2015,13,LSU,19.0,Texas A&M,7.0,-4.0,-12.0,-0.31640625
2015,13,Oklahoma State,23.0,Oklahoma,58.0,3.5,35.0,25.975855088576033
