id,season,week,season_type,start_date,start_time_tbd,completed,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401282765,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,false,30117,3665,Maryland Stadium,120,Maryland,Big Ten,fbs,37,7,17,13,0,0.9907361200387593,1397,1446,2309,Kent State,Mid-American,fbs,16,6,3,0,7,0.009263879961240673,1386,1337,3.1014081536,,
401310709,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,false,7619,538,StubHub Center,21,San Diego State,Mountain West,fbs,48,7,14,24,3,0.9891003734438111,,,119,Towson,CAA,fcs,21,7,7,0,7,0.010899626556188924,,,2.3941133025,,
401282213,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,false,29264,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,28,21,0,7,0,0.3493169928218137,1552,1542,2636,UT San Antonio,Conference USA,fbs,31,0,7,7,17,0.6506830071781863,1470,1480,5.8208667569,,
401282082,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,true,true,57992,3687,AT&T Stadium,8,Arkansas,SEC,fbs,20,10,7,0,3,0.9712754474500134,1638,1677,245,Texas A&M,SEC,fbs,10,0,3,7,0,0.028724552549986626,1817,1778,6.1824871596,,
401282716,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,true,52840,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,13,6,0,0,7,0.34384471111218234,1570,1566,356,Illinois,Big Ten,fbs,9,0,3,3,3,0.6561552888878177,1339,1343,7.4139739419,,
401282756,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,false,65456,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,24,0,7,14,3,0.6938751267374744,1883,1870,36,Colorado State,Mountain West,fbs,14,0,14,0,0,0.3061248732625256,1426,1439,4.2693765059,,
401282083,2021,4,regular,2021-09-25T20:00:00.000Z,false,true,false,false,86650,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,34,6,6,7,15,0.40138164916743807,1729,1717,2247,Georgia State,Sun Belt,fbs,24,3,21,0,0,0.598618350832562,1288,1300,8.9922260238,,
401327917,2021,4,regular,2021-09-25T20:00:00.000Z,false,true,false,true,,3612,Alumni Memorial Stadium (NC),2940,Livingstone,CIAA,ii,0,0,0,0,0,,,,2075,Bowie State,CIAA,ii,49,20,13,0,16,,,,,,
401328683,2021,4,regular,2021-09-25T20:00:00.000Z,false,true,false,false,,3729,"Frank ""Muddy"" Waters Stadium",2273,Hillsdale,Great Midwest Athletic,ii,38,7,10,7,14,,,,2402,Missouri S&T,Great Lakes,ii,31,10,14,7,0,,,,,,
401329421,2021,4,regular,2021-09-25T20:00:00.000Z,false,true,false,true,,4431,Chryst Field at Biemesderfer Stadium,210,Millersville,Pennsylvania State Athletic,ii,14,0,7,7,0,,,,223,West Chester,Pennsylvania State Athletic,ii,42,7,14,7,14,,,,,,
401328146,2021,4,regular,2021-09-25T20:00:00.000Z,false,true,false,false,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,Southland,fcs,31,0,3,14,14,,,,2453,North Alabama,Big South,fcs,14,7,7,0,0,,,,,,
401327998,2021,4,regular,2021-09-25T20:00:00.000Z,false,true,false,false,,3662,JSU Stadium,55,Jacksonville State,AWC,fcs,31,14,3,7,7,,,,2630,UT Martin,OVC,fcs,34,3,7,10,14,,,,,,
401282639,2021,4,regular,2021-09-25T20:00:00.000Z,false,true,false,false,19128,3982,Wallace Wade Stadium,150,Duke,ACC,fbs,52,7,14,21,10,0.9938414082407916,1322,1342,2305,Kansas,Big 12,fbs,33,3,21,3,6,0.006158591759208409,1080,1060,4.2558819580,,
401328227,2021,4,regular,2021-09-25T20:05:00.000Z,false,true,false,false,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,CAA,fcs,14,7,0,0,7,,,,2230,Fordham,Patriot,fcs,31,7,7,14,3,,,,,,
401327969,2021,4,regular,2021-09-25T21:00:00.000Z,false,true,false,true,,3711,Estes Stadium,2110,Central Arkansas,AWC,fcs,35,7,7,14,7,,,,2534,Sam Houston State,AWC,fcs,45,14,17,0,14,,,,,,
401346619,2021,4,regular,2021-09-25T21:00:00.000Z,false,true,false,false,,3797,Ladd Peebles Stadium,2010,Alabama A&M,SWAC,fcs,45,10,7,14,14,,,,2657,Tuskegee,SIAC,ii,35,0,7,14,14,,,,,,
401328066,2021,4,regular,2021-09-25T21:00:00.000Z,false,true,false,true,,4765,Hillsboro Stadium,2502,Portland State,Big Sky,fcs,17,10,0,7,0,,,,147,Montana State,Big Sky,fcs,30,3,6,14,7,,,,,,
401328663,2021,4,regular,2021-09-25T21:00:00.000Z,false,true,false,true,,499,Cotton Bowl,2504,Prairie View,SWAC,fcs,24,7,3,7,7,,,,2755,Grambling,SWAC,fcs,10,0,7,3,0,,,,,,
401301011,2021,4,regular,2021-09-25T21:00:00.000Z,false,true,false,false,14881,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,41,7,17,14,3,,1510,1506,2032,Arkansas State,Sun Belt,fbs,34,14,0,17,3,,1257,1261,,,
401309610,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,17522,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,20,7,6,0,7,0.8436728887663706,1382,1390,309,Louisiana,Sun Belt,fbs,28,0,14,14,0,0.1563271112336294,1693,1685,5.2103432115,,
401329333,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,3860,O'Harra Stadium,613,South Dakota Mines,Rocky Mountain,ii,7,0,7,0,0,,,,2570,Colorado State-Pueblo,Rocky Mountain,ii,49,14,7,21,7,,,,,,
401301007,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,false,39218,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,31,0,24,7,0,0.6873836201852881,,,2127,Charleston Southern,Big South,fcs,28,14,0,0,14,0.3126163798147119,,,4.1800401793,,
401329653,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,6553,Helen and Leonard Moretz Stadium,2331,Lenoir-Rhyne,South Atlantic,ii,31,0,17,7,7,,,,2369,Mars Hill,South Atlantic,ii,16,0,0,8,8,,,,,,
401328698,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,false,,3769,Jack Britt Memorial Stadium,437,Lake Erie College,Great Midwest Athletic,ii,20,14,6,0,0,,,,2586,Southwest Baptist,Great Lakes,ii,28,7,7,14,0,,,,,,
401328947,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,3952,Ted Wright Stadium,2542,Savannah State,SIAC,ii,29,20,7,0,2,,,,60,Morehouse,SIAC,ii,10,0,0,2,8,,,,,,
401328978,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,3600,Tom Adams Field,131,Wayne State (MI),GLIAC,ii,21,0,0,0,21,,,,129,Saginaw Valley,GLIAC,ii,41,0,17,10,14,,,,,,
401329120,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,6217,W.C. Hawkins Stadium,2019,Allen,SIAC,ii,20,0,20,0,0,,,,2232,Fort Valley State,SIAC,ii,56,6,20,15,15,,,,,,
401329139,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,false,,3705,Earl Kitchings Stadium,2206,Edward Waters,SIAC,ii,35,5,12,3,15,,,,2323,Lane,SIAC,ii,45,7,17,7,14,,,,,,
401329271,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,3859,Offutt Field,611,Seton Hill College,Pennsylvania State Athletic,ii,17,10,0,0,7,,,,215,Slippery Rock,Pennsylvania State Athletic,ii,41,14,13,14,0,,,,,,
401282209,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,false,18197,3918,Foreman Field,295,Old Dominion,Conference USA,fbs,34,7,0,14,13,0.18629258873309712,1206,1221,2084,Buffalo,Mid-American,fbs,35,7,28,0,0,0.8137074112669029,1563,1548,3.6618346635,,
401329662,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,3760,Hubert Jack Stadium,209,Lock Haven,Pennsylvania State Athletic,ii,21,7,14,0,0,,,,2188,East Stroudsburg,Pennsylvania State Athletic,ii,45,21,10,0,14,,,,,,
401347706,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,6075,W.B. Mason Stadium,284,Stonehill,Northeast 10,ii,27,7,7,0,13,,,,2038,Assumption,Northeast 10,ii,26,14,3,3,6,,,,,,
401328617,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,4582,Hornet Stadium,2011,Alabama State,SWAC,fcs,38,14,14,7,3,,,,2065,Bethune-Cookman,SWAC,fcs,24,7,10,0,7,,,,,,
401328514,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,false,,36,Leonidoff Field,2368,Marist,Pioneer,fcs,17,0,7,10,0,,,,2803,Bryant,NEC,fcs,34,14,3,7,10,,,,,,
401328387,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,,844,Stambaugh Stadium,2754,Youngstown State,MVFC,fcs,35,14,21,0,0,,,,2710,Western Illinois,MVFC,fcs,38,7,7,21,3,,,,,,
401328152,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,false,,3603,Aggie Stadium,2448,North Carolina A&T,Big South,fcs,37,10,17,3,7,,,,2428,North Carolina Central,MEAC,fcs,14,3,0,0,11,,,,,,
401328126,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,false,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,Big South,fcs,52,10,7,28,7,,,,2717,Western Carolina,Southern,fcs,34,3,17,14,0,,,,,,
401309858,2021,4,regular,2021-09-25T22:00:00.000Z,false,true,false,true,47236,3940,Stanford Stadium,24,Stanford,Pac-12,fbs,24,0,7,7,10,0.061677289505365225,1515,1501,26,UCLA,Pac-12,fbs,35,14,7,0,14,0.9383227104946348,1621,1635,4.6617783538,,
401282210,2021,4,regular,2021-09-25T22:30:00.000Z,false,true,false,false,18326,3895,Rice Stadium,242,Rice,Conference USA,fbs,48,14,6,14,14,0.998597911054858,,,2640,Texas Southern,SWAC,fcs,34,0,6,7,21,0.0014020889451420437,,,1.3332837833,,
401282084,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,88478,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,38,10,7,14,7,0.9859202968686468,1744,1779,2633,Tennessee,SEC,fbs,14,7,7,0,0,0.014079703131353205,1517,1482,3.2571202096,,
401328006,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,3882,Provost Umphrey Stadium,2320,Lamar,AWC,fcs,0,0,0,0,0,,,,2000,Abilene Christian,AWC,fcs,56,14,14,21,7,,,,,,
401333439,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,false,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,AWC,fcs,61,24,14,7,16,,,,124179,Lincoln University (CA),,,13,0,6,0,7,,,,,,
401333047,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,6051,James S. Malosky Stadium,134,Minnesota-Duluth,Northern Sun,ii,28,7,14,0,7,,,,2844,Wayne State (NE),Northern Sun,ii,31,0,28,0,3,,,,,,
401331755,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,false,,4750,The Reservation,2336,Limestone,South Atlantic,ii,7,0,0,0,7,,,,122666,Barton College,Independent DII,ii,45,10,21,14,0,,,,,,
401329494,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,6052,Herb Parker Stadium,568,Minot State,Northern Sun,ii,10,3,0,0,7,,,,2364,Minnesota State,Northern Sun,ii,68,21,19,7,21,,,,,,
401329094,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,false,,5879,Tomlinson Stadium,2120,Central Washington,Great Northwest,ii,9,0,3,3,3,,,,2025,Angelo State,Lone Star,ii,14,0,7,0,7,,,,,,
401329080,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,5867,Albany State University Coliseum,2013,Albany State (GA),SIAC,ii,49,14,21,0,14,,,,2805,Clark Atlanta,SIAC,ii,0,0,0,0,0,,,,,,
401329071,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,3951,Swisher Field,425,Northern State,Northern Sun,ii,41,21,10,7,3,,,,2894,Sioux Falls,Northern Sun,ii,10,0,3,7,0,,,,,,
401328961,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,6027,Albert J. H. Sloan - Alumni Stadium,2396,Miles,SIAC,ii,55,14,20,21,0,,,,2119,Central State,SIAC,ii,4,0,2,2,0,,,,,,
401328391,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,5885,First Security Stadium,2264,Harding,Great American,ii,38,14,10,0,14,,,,2888,Ouachita Baptist,Great American,ii,21,7,0,7,7,,,,,,
401282087,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,77559,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,10,0,0,7,3,0.01531369838006672,1382,1387,96,Kentucky,SEC,fbs,16,7,3,3,3,0.9846863016199333,1598,1593,4.3963875698,,
401328347,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,4763,Ranger Field,2823,Northwestern Oklahoma State,Great American,ii,17,0,7,0,7,,,,2191,East Central,Great American,ii,20,7,0,0,7,,,,,,
401328279,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,5870,Thone Stadium at Buerkle Field,2033,Arkansas Tech,Great American,ii,20,0,10,3,7,,,,2028,Arkansas-Monticello,Great American,ii,27,7,0,6,14,,,,,,
401327963,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,3813,"Luther ""Nick"" Jeralds Stadium",2220,Fayetteville State,CIAA,ii,28,0,15,3,10,,,,330,Virginia State,CIAA,ii,14,7,0,7,0,,,,,,
401282205,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,15488,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,24,14,10,0,0,0.9681127939701637,1350,1351,249,North Texas,Conference USA,fbs,17,0,7,0,10,0.0318872060298363,1185,1184,2.9133501204,,
401282784,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,70332,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,23,0,13,0,7,0.1725612912658724,1554,1555,158,Nebraska,Big Ten,fbs,20,0,10,3,7,0.8274387087341276,1573,1572,7.7644115173,,
401287909,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,51444,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,31,21,10,0,0,0.9985239986154201,1663,1674,2306,Kansas State,Big 12,fbs,20,10,3,7,0,0.001476001384579928,1547,1536,3.8913089536,,
401301008,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,25054,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,fbs,28,7,0,7,14,0.3984583730564756,1558,1553,2426,Navy,American Athletic,fbs,20,7,10,0,3,0.6015416269435244,1260,1265,5.8404560381,,
401328467,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,6073,Milam Stadium,2927,Southwestern Oklahoma,Great American,ii,27,7,13,7,0,,,,319,Oklahoma Baptist,Great American,ii,31,14,7,10,0,,,,,,
401328399,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,true,,5113,Ruggles Field at Carpenter-Haygood Stadium,2271,Henderson State,Great American,ii,56,0,35,14,7,,,,2568,Southern Arkansas,Great American,ii,49,28,0,7,14,,,,,,
401328025,2021,4,regular,2021-09-25T23:00:00.000Z,false,true,false,false,,3827,"Memorial Stadium (Stephenville, TX)",2627,Tarleton State,AWC,fcs,40,23,7,7,3,,,,2424,New Mexico Highlands,Rocky Mountain,ii,21,0,14,0,7,,,,,,
401287908,2021,4,regular,2021-09-25T23:30:00.000Z,false,true,false,true,84353,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,16,7,0,3,6,0.6021140856342391,1863,1860,277,West Virginia,Big 12,fbs,13,7,3,3,0,0.39788591436576093,1543,1546,7.1796801835,,
401282811,2021,4,regular,2021-09-25T23:30:00.000Z,false,true,false,false,95178,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,59,14,24,14,7,0.9989673355701963,1893,1934,2006,Akron,Mid-American,fbs,7,7,0,0,0,0.0010326644298036536,991,950,1.0709452293,,
401282641,2021,4,regular,2021-09-25T23:30:00.000Z,false,true,true,true,37450,5348,Mercedes-Benz Stadium,59,Georgia Tech,ACC,fbs,45,0,13,14,18,0.9509619811089448,1383,1503,153,North Carolina,ACC,fbs,22,7,0,7,8,0.04903801889105519,1804,1684,4.7503368373,,
401282081,2021,4,regular,2021-09-25T23:30:00.000Z,false,true,false,false,100077,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,63,21,21,7,14,0.9989619365205381,2104,2145,2572,Southern Mississippi,Conference USA,fbs,14,0,7,0,7,0.0010380634794618926,1278,1237,1.0194790572,,
401282207,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,false,19763,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,31,14,10,7,0,0.9988887562345365,1604,1660,2226,Florida Atlantic,Conference USA,fbs,7,0,7,0,0,0.0011112437654634544,1575,1519,2.7473663087,,
401328354,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,,3878,Plaster Sports Complex,2623,Missouri State,MVFC,fcs,31,7,7,3,14,,,,233,South Dakota,MVFC,fcs,23,14,9,0,0,,,,,,
401329107,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,,6049,"Memorial Stadium (Wichita Falls, TX)",2395,Midwestern State,Lone Star,ii,31,17,0,0,7,,,,2201,Eastern New Mexico,Lone Star,ii,24,0,0,3,21,,,,,,
401329002,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,,6053,Robinson-Hale Stadium,2401,Mississippi College,Gulf South,ii,28,0,14,7,7,,,,2695,West Alabama,Gulf South,ii,31,7,7,0,17,,,,,,
401309611,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,12766,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,29,7,3,10,9,0.9613760621642796,1058,1122,2653,Troy,Sun Belt,fbs,16,0,3,7,6,0.03862393783572038,1465,1401,7.5853818781,,
401329154,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,,6076,Javelina Stadium,2658,Texas A&M-Kingsville,Lone Star,ii,10,0,3,7,0,,,,2837,Texas A&M-Commerce,Lone Star,ii,35,14,7,7,7,,,,,,
401310708,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,false,13932,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,fbs,21,3,10,0,8,0.07909513102412,1172,1140,62,Hawai'i,Mountain West,fbs,41,10,7,7,17,0.92090486897588,1345,1377,2.8825778550,,
401329463,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,,3633,Ben Altamirano Field,2703,Western New Mexico,Lone Star,ii,19,3,0,3,13,,,,110243,University of Texas of the Permian Basin,Lone Star,ii,27,7,3,7,10,,,,,,
401328040,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,,3706,Eccles Coliseum,253,Southern Utah,Big Sky,fcs,21,7,7,7,0,,,,331,Eastern Washington,Big Sky,fcs,50,9,21,13,7,,,,,,
401328100,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,,3942,Stewart Stadium,2692,Weber State,Big Sky,fcs,14,0,7,7,0,,,,302,UC Davis,Big Sky,fcs,17,0,7,3,7,,,,,,
401329397,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,true,,6067,Carnie Smith Stadium,90,Pittsburg State,Mid America,ii,30,14,7,6,3,,,,2214,Emporia State,Mid America,ii,28,7,7,7,7,,,,,,
401329321,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,false,,5884,Buffalo Stadium,2704,West Texas A&M,Lone Star,ii,13,10,3,0,0,,,,2146,Colorado Mines,Rocky Mountain,ii,21,0,0,14,7,,,,,,
401282214,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,false,25171,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,31,0,14,10,7,0.422418804306853,1401,1408,84,Indiana,Big Ten,fbs,33,14,9,3,7,0.5775811956931469,1586,1579,5.6786663530,,
401282211,2021,4,regular,2021-09-26T00:00:00.000Z,false,true,false,false,16023,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,fbs,21,0,14,0,7,0.00851014872713156,1490,1477,5,UAB,Conference USA,fbs,28,7,14,7,0,0.9914898512728685,1492,1505,4.2344703382,,
401282212,2021,4,regular,2021-09-26T01:00:00.000Z,false,true,false,false,15069,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,20,0,3,14,3,0.9622501430474736,1221,1234,167,New Mexico,Mountain West,fbs,13,7,6,0,0,0.03774985695252642,1276,1263,7.7032124705,,
401329050,2021,4,regular,2021-09-26T01:00:00.000Z,false,true,false,true,,3728,Terry Fox Field,2829,Simon Fraser,Great Northwest,ii,7,0,0,7,0,,,,2848,Western Oregon,Great Northwest,ii,24,0,7,7,10,,,,,,
401309857,2021,4,regular,2021-09-26T01:30:00.000Z,false,true,false,true,60104,3765,Husky Stadium,264,Washington,Pac-12,fbs,31,7,14,3,0,0.1840809652530979,1719,1714,25,California,Pac-12,fbs,24,7,3,7,7,0.8159190347469021,1456,1461,5.4341076311,,
401301009,2021,4,regular,2021-09-26T02:15:00.000Z,false,true,false,false,60217,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,fbs,35,21,7,7,0,0.9714415774101886,1821,1797,58,South Florida,American Athletic,fbs,27,0,6,14,7,0.02855842258981145,1149,1173,1.4459709621,,
401309860,2021,4,regular,2021-09-26T02:30:00.000Z,false,true,false,true,51564,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,fbs,27,7,10,0,10,0.0010242255307041515,1688,1619,204,Oregon State,Pac-12,fbs,45,7,14,14,10,0.9989757744692959,1471,1540,4.2554256937,,
401309859,2021,4,regular,2021-09-26T02:30:00.000Z,false,true,false,true,50024,3626,Autzen Stadium,2483,Oregon,Pac-12,fbs,41,17,7,0,17,0.983302501043421,1730,1738,12,Arizona,Pac-12,fbs,19,7,3,9,0,0.016697498956579016,1272,1264,1.8494574125,,
401309862,2021,4,regular,2021-09-26T02:30:00.000Z,false,true,false,true,44803,3947,Sun Devil Stadium,9,Arizona State,Pac-12,fbs,35,7,7,7,14,0.9977307555891679,1663,1688,38,Colorado,Pac-12,fbs,13,0,3,7,3,0.002269244410832094,1391,1366,2.9006721867,,
401328674,2021,5,regular,2021-09-26T19:00:00.000Z,false,true,true,true,,3976,Mississippi Veterans Memorial Stadium,2400,Mississippi Valley State,SWAC,fcs,25,6,0,13,6,,,,2582,Southern,SWAC,fcs,38,3,21,14,0,,,,,,
401328716,2021,5,regular,2021-09-30T23:00:00.000Z,false,true,false,true,,3718,Tom Benson Hall of Fame Stadium,2682,Walsh,Great Midwest Athletic,ii,10,0,3,0,7,,,,308,Ashland,Great Midwest Athletic,ii,35,14,7,14,0,,,,,,
401328635,2021,5,regular,2021-09-30T23:30:00.000Z,false,true,false,true,,5238,Panther Stadium,2504,Prairie View,SWAC,fcs,27,14,7,6,0,,,,2029,Arkansas-Pine Bluff,SWAC,fcs,17,3,6,0,8,,,,,,
401282646,2021,5,regular,2021-09-30T23:30:00.000Z,false,true,false,true,37269,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,28,0,7,14,7,0.6691124002678612,1522,1518,258,Virginia,ACC,fbs,30,9,7,11,3,0.33088759973213877,1500,1504,9.0540811574,,
401347703,2021,5,regular,2021-10-01T23:00:00.000Z,false,true,false,true,,6071,Jess Dow Field,2583,Southern Connecticut State,Northeast 10,ii,23,0,10,6,7,,,,2022,American International,Northeast 10,ii,7,7,0,0,0,,,,,,
401328264,2021,5,regular,2021-10-01T23:00:00.000Z,false,true,false,true,,3730,Franklin Field,219,Pennsylvania,Ivy,fcs,7,7,0,0,0,,,,159,Dartmouth,Ivy,fcs,31,7,17,0,7,,,,,,
401301012,2021,5,regular,2021-10-01T23:30:00.000Z,false,true,false,true,15890,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,10,0,3,0,7,0.00035744721010905623,1506,1410,248,Houston,American Athletic,fbs,45,14,14,7,10,0.9996425527898909,1553,1649,2.4084553392,,
401282759,2021,5,regular,2021-10-02T00:00:00.000Z,false,true,false,true,45527,3665,Maryland Stadium,120,Maryland,Big Ten,fbs,14,7,0,7,0,0.003434591901699626,1446,1392,2294,Iowa,Big Ten,fbs,51,3,31,10,7,0.9965654080983004,1870,1924,2.2667319582,,
401309912,2021,5,regular,2021-10-02T01:00:00.000Z,false,true,false,false,25240,3905,Romney Stadium,328,Utah State,Mountain West,fbs,20,3,10,0,7,,1336,1345,252,BYU,FBS Independents,fbs,34,10,14,0,10,,1797,1788,,,
401282649,2021,5,regular,2021-10-02T16:00:00.000Z,false,true,false,true,36383,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,21,7,7,7,0,0.002367706889362115,1503,1428,221,Pittsburgh,ACC,fbs,52,21,21,7,3,0.9976322931106378,1600,1675,2.3181245749,,
401282793,2021,5,regular,2021-10-02T16:00:00.000Z,false,true,false,true,51111,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,13,3,10,0,0,0.18318041776084265,1566,1555,135,Minnesota,Big Ten,fbs,20,7,3,7,3,0.8168195822391573,1592,1603,6.7703138899,,
401282219,2021,5,regular,2021-10-02T16:00:00.000Z,false,true,false,false,30559,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,24,3,7,14,0,0.8701153552156602,1343,1360,2429,Charlotte,Conference USA,fbs,14,7,7,0,0,0.1298846447843398,1338,1321,5.1556097789,,
401282090,2021,5,regular,2021-10-02T16:00:00.000Z,false,true,false,true,92746,3917,Sanford Stadium,61,Georgia,SEC,fbs,37,21,3,3,10,0.9967981788460936,2033,2093,8,Arkansas,SEC,fbs,0,0,0,0,0,0.0032018211539064367,1677,1617,1.4536321771,,
