id,season,week,start_date,venue,home_team,home_points,away_team,away_conference,away_points
401247312,2020,10,2020-11-07T20:30:00.000Z,Beaver Stadium,Penn State,19.0,Maryland,Big Ten,35.0
401237125,2020,10,2020-11-07T20:30:00.000Z,EverBank Field,Georgia,28.0,Florida,SEC,44.0
401237126,2020,10,2020-11-07T20:30:00.000Z,Davis Wade Stadium,Mississippi State,24.0,Vanderbilt,SEC,17.0
401249006,2020,10,2020-11-07T20:30:00.000Z,Allegiant Stadium,UNLV,27.0,Fresno State,Mountain West,40.0
401247308,2020,10,2020-11-07T20:30:00.000Z,Memorial Stadium,Illinois,14.0,Minnesota,Big Ten,41.0
401236021,2020,10,2020-11-07T20:30:00.000Z,Amon G. Carter Stadium,TCU,34.0,Texas Tech,Big 12,18.0
401236019,2020,10,2020-11-07T20:30:00.000Z,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,62.0,Kansas,Big 12,9.0
401212544,2020,10,2020-11-07T20:30:00.000Z,Nippert Stadium,Cincinnati,38.0,Houston,American Athletic,10.0
401236020,2020,10,2020-11-07T21:00:00.000Z,Bill Snyder Family Football Stadium,Kansas State,18.0,Oklahoma State,Big 12,20.0
401234634,2020,10,2020-11-07T21:00:00.000Z,Bobby Bowden Field at Doak Campbell Stadium,Florida State,17.0,Pittsburgh,ACC,41.0
401248273,2020,10,2020-11-07T21:00:00.000Z,Wildcat Stadium (TX),Abilene Christian,21.0,Angelo State,Lone Star,34.0
401207169,2020,10,2020-11-07T23:00:00.000Z,FAU Stadium,Florida Atlantic,10.0,Western Kentucky,Conference USA,6.0
401249402,2020,10,2020-11-08T00:00:00.000Z,Folsom Field,Colorado,48.0,UCLA,Pac-12,42.0
401236018,2020,10,2020-11-08T00:00:00.000Z,Jack Trice Stadium,Iowa State,38.0,Baylor,Big 12,31.0
